ID_CLIENT,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,STATE_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_EMAIL,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,PRODUCT,AGE
5925,25,WEB,1,F,1,0.0,AL,1,AL,Y,100,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,30.0
9591,10,CARGA,1,F,1,5.0,MA,1,MA,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,59.0
23843,20,WEB,1,F,1,0.0,BA,1,BA,Y,84,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,,1.0,35.0
45973,25,WEB,1,F,2,0.0,AL,1,AL,Y,100,1,15.0,1,0.0,1,1,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,43.0
39624,25,WEB,1,F,1,0.0,PE,1,PE,Y,97,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,60.0
49154,5,,1,F,5,1.0,PR,1,MT,Y,71,2,2.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,55.0
34959,10,WEB,1,F,1,1.0,GO,1,GO,Y,67,2,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,GO,Y,67,0.0,9.0,5,1.0,28.0
36477,1,WEB,1,F,2,2.0,RN,1,RN,Y,105,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RN,Y,105,0.0,9.0,2,1.0,47.0
28631,5,WEB,1,M,2,2.0,CE,1,CE,N,NO_DATA,1,16.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,Y,107,0.0,9.0,2,1.0,48.0
12013,10,,1,M,2,0.0,CE,1,MA,N,NO_DATA,,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,2,1.0,52.0
37987,10,CARGA,1,F,2,0.0,SP,1,SP,Y,18,2,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,18,0.0,9.0,2,2.0,26.0
11514,25,WEB,1,F,5,0.0,MG,1,MG,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,2.0,35.0
49000,10,WEB,1,M,2,7.0,MA,1,PA,Y,120,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,51.0
7195,20,WEB,1,F,1,0.0,PI,1,CE,Y,112,1,7.0,1,400.0,0,0,0,0,0,0,0.0,0.0,Y,CE,N,NO_DATA,0.0,9.0,5,1.0,30.0
14163,20,WEB,1,M,1,0.0,BA,1,BA,Y,90,1,12.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,2.0,21.0
6138,20,WEB,1,F,2,2.0,SP,1,SP,Y,9,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,5,1.0,26.0
7349,10,WEB,1,F,2,1.0,PE,1,SP,Y,5,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,Y,5,0.0,9.0,2,1.0,37.0
25757,10,WEB,1,F,5,0.0,RS,1,RS,Y,54,1,10.0,1,0.0,1,1,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,7.0,46.0
40916,10,WEB,1,F,2,0.0,RS,1,RS,Y,54,1,25.0,1,500.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,73.0
28647,10,WEB,1,F,2,0.0,AM,1,AM,N,NO_DATA,1,11.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AM,N,NO_DATA,0.0,9.0,5,1.0,47.0
31131,10,,1,F,2,0.0,BA,1,BA,Y,84,1,20.0,0,0.0,1,0,0,0,0,0,25000.0,1.0,Y,BA,N,NO_DATA,0.0,9.0,2,2.0,35.0
8533,5,,1,M,3,0.0,MG,1,SP,N,NO_DATA,1,1.0,0,0.0,0,0,0,0,0,0,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,61.0
24098,5,WEB,1,F,4,0.0,RJ,1,RJ,N,NO_DATA,1,4.0,1,0.0,1,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,12.0,,1.0,79.0
1856,10,WEB,1,M,4,0.0,SP,1,SP,Y,12,1,,1,0.0,0,0,1,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,2.0,48.0
35376,25,WEB,1,F,2,0.0,AL,1,PE,Y,97,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,38.0
3998,15,WEB,1,F,1,2.0,MA,1,RS,Y,54,2,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,54,0.0,11.0,2,1.0,27.0
42189,25,WEB,1,F,2,0.0,PR,1,PR,Y,41,1,10.0,1,350.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,68.0
33695,20,,1,F,1,0.0,PR,1,SP,N,NO_DATA,1,,1,0.0,0,0,0,0,0,1,25000.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,66.0
1614,10,WEB,1,M,5,0.0,RS,1,RS,N,NO_DATA,1,7.0,1,0.0,1,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,56.0
9406,1,,1,F,,0.0,NO_DATA,0,RO,Y,77,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,11.0,2,1.0,46.0
5965,25,WEB,1,F,1,0.0,PE,1,SP,Y,5,2,1.0,1,0.0,1,1,0,0,0,0,0.0,0.0,Y,NO_JOB,Y,5,0.0,9.0,2,1.0,20.0
20232,10,,1,M,2,0.0,PR,1,PR,Y,47,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,,1.0,31.0
23970,1,,1,F,4,0.0,RS,1,RS,Y,54,1,18.0,0,0.0,0,0,0,0,0,1,30000.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,58.0
36012,10,WEB,1,F,2,0.0,RS,1,RS,Y,54,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,16.0,2,1.0,48.0
23080,25,,1,F,1,0.0,PE,1,PE,Y,97,1,35.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,61.0
44926,10,,1,F,2,2.0,RS,1,RS,N,NO_DATA,1,3.0,1,0.0,1,0,0,0,0,0,45000.0,1.0,Y,RS,N,NO_DATA,0.0,9.0,2,1.0,44.0
9001,10,,1,F,4,0.0,RJ,1,RJ,Y,22,1,80.0,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,80.0
49514,5,WEB,1,F,2,4.0,PI,1,PI,Y,110,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PI,Y,110,0.0,9.0,2,1.0,38.0
49825,10,,1,F,1,0.0,RN,1,RN,Y,105,1,10.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,Y,105,0.0,0.0,,1.0,35.0
17543,15,,1,M,2,0.0,PB,1,PB,Y,103,1,25.0,1,0.0,1,1,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,,1.0,46.0
39447,25,,1,M,2,0.0,RJ,1,RJ,Y,20,1,2.0,1,0.0,0,0,0,0,0,0,0.0,1.0,Y,RJ,Y,20,0.0,9.0,2,7.0,54.0
24863,10,WEB,1,M,4,0.0,CE,1,PR,Y,40,1,18.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,63.0
30026,15,,1,F,7,0.0,RJ,1,RJ,Y,24,1,46.0,1,0.0,1,0,0,0,0,1,0.0,1.0,Y,RJ,Y,24,0.0,12.0,2,1.0,46.0
20040,25,,1,M,2,0.0,MA,1,MA,Y,125,1,2.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,MA,Y,125,0.0,0.0,5,1.0,26.0
34114,10,WEB,1,F,4,0.0,MG,1,MG,Y,29,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,,,1.0,59.0
19872,15,WEB,1,M,2,0.0,SP,1,SP,Y,5,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,40.0
7018,25,WEB,1,F,2,0.0,PB,1,RN,Y,105,1,14.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,35.0
16018,5,WEB,1,M,2,0.0,SP,1,SP,Y,5,,18.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,65.0
1476,15,WEB,1,M,1,4.0,TO,1,GO,Y,67,1,13.0,1,120.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,32.0
35041,10,WEB,1,M,1,0.0,PB,1,PB,Y,103,1,21.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,PB,Y,103,0.0,9.0,2,1.0,22.0
37319,10,,1,M,2,2.0,SP,1,SP,Y,5,1,11.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,43.0
4758,15,CARGA,1,M,2,0.0,PA,1,PA,Y,117,2,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PA,N,NO_DATA,0.0,11.0,2,1.0,49.0
26697,5,WEB,1,M,7,1.0,SP,1,SP,Y,15,2,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,2,1.0,55.0
2451,10,WEB,1,F,2,0.0,MG,1,MG,Y,33,3,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,Y,33,0.0,,,2.0,67.0
38703,15,,1,F,2,1.0,NO_DATA,0,MG,Y,32,1,1.0,1,0.0,0,0,0,0,0,2,0.0,0.0,Y,MG,Y,32,0.0,9.0,2,1.0,36.0
31970,25,WEB,1,M,2,0.0,CE,1,CE,Y,112,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,2.0,35.0
34070,5,WEB,1,F,1,0.0,RN,1,RN,Y,105,1,10.0,1,0.0,1,1,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,55.0
23161,5,WEB,1,F,4,0.0,BA,1,BA,N,NO_DATA,1,35.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,64.0
30805,20,WEB,1,F,2,0.0,AL,1,AL,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,84.0
49196,25,CARGA,1,F,1,1.0,AC,1,RN,Y,105,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RN,Y,105,0.0,9.0,2,1.0,31.0
13030,5,,1,F,1,0.0,NO_DATA,0,SP,Y,18,5,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,SP,N,NO_DATA,0.0,9.0,2,1.0,18.0
39591,10,,1,F,2,0.0,SC,1,PR,Y,40,1,8.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,24.0
45951,20,,1,M,2,0.0,GO,1,MG,Y,32,,,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,2.0,31.0
1908,15,WEB,1,F,2,0.0,SP,1,SP,Y,5,5,23.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,23.0
9730,5,,1,M,1,0.0,PB,1,PB,Y,97,1,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PE,Y,97,0.0,9.0,5,1.0,35.0
24354,25,WEB,1,F,2,2.0,RJ,1,RJ,Y,20,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,44.0
3769,15,,1,F,1,2.0,PR,1,RS,Y,58,1,2.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,36.0
48653,25,,1,F,2,0.0,CE,1,CE,Y,107,2,0.0,0,0.0,0,0,0,0,0,0,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,25.0
14859,15,WEB,1,F,2,0.0,ES,1,ES,Y,25,1,8.0,1,0.0,1,0,0,0,0,0,0.0,0.0,Y,ES,Y,25,0.0,9.0,2,2.0,41.0
32327,10,,1,F,4,0.0,NO_DATA,0,SP,Y,5,1,0.0,1,0.0,1,0,0,0,0,1,0.0,1.0,N,NO_JOB,Y,5,0.0,9.0,1,1.0,52.0
35386,10,WEB,1,M,2,2.0,SP,1,SP,Y,12,,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,36.0
45901,25,,1,F,2,0.0,CE,1,CE,Y,107,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,39.0
5824,15,,1,M,1,0.0,SC,1,SC,Y,50,1,20.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,Y,50,0.0,9.0,2,1.0,32.0
29880,25,,1,F,2,2.0,PE,1,PE,Y,97,1,2.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,16.0,5,1.0,31.0
2016,10,WEB,1,M,2,1.0,GO,1,GO,Y,69,1,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,GO,Y,69,0.0,9.0,5,1.0,30.0
19824,5,WEB,1,F,1,0.0,AM,1,AM,N,NO_DATA,1,68.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,69.0
19529,25,,1,M,2,1.0,PB,1,SP,Y,5,1,24.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,SP,Y,5,0.0,9.0,5,1.0,47.0
40683,10,WEB,1,F,1,0.0,BA,1,BA,Y,84,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,11.0,2,1.0,26.0
49355,10,WEB,1,F,2,0.0,SE,1,SE,Y,91,1,15.0,1,350.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,32.0
25745,20,WEB,1,F,1,0.0,SP,1,SP,Y,5,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,42.0
14329,10,WEB,1,M,2,0.0,SP,1,SP,N,NO_DATA,1,25.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,61.0
2728,15,,1,M,1,0.0,CE,1,CE,Y,107,2,24.0,1,0.0,0,1,0,0,0,0,0.0,1.0,Y,CE,Y,107,0.0,9.0,2,1.0,23.0
45498,10,WEB,1,F,2,0.0,CE,1,CE,Y,107,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,16.0,4,1.0,28.0
17895,15,,1,F,1,0.0,MS,1,MS,Y,75,1,11.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,27.0
10904,25,,1,M,2,0.0,SE,1,SE,Y,91,1,15.0,1,0.0,1,1,0,0,0,1,0.0,1.0,Y,SE,N,NO_DATA,0.0,7.0,,1.0,44.0
39414,5,WEB,1,F,1,0.0,PB,1,PB,Y,103,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PB,N,NO_DATA,0.0,9.0,2,7.0,20.0
4927,5,WEB,1,M,2,5.0,SP,1,SP,Y,9,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,9,0.0,9.0,5,1.0,48.0
29377,10,WEB,1,M,6,2.0,RO,1,RO,N,NO_DATA,1,11.0,1,200.0,0,0,0,0,0,0,0.0,0.0,Y,RO,Y,77,0.0,9.0,2,1.0,31.0
7441,10,,1,M,1,0.0,PB,1,PB,Y,103,1,4.0,0,0.0,1,1,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,51.0
38280,20,,1,F,2,1.0,NO_DATA,0,CE,Y,107,3,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,CE,Y,107,0.0,11.0,2,1.0,34.0
43247,15,WEB,1,F,2,6.0,MG,1,GO,Y,66,1,9.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,33.0
33702,15,WEB,1,M,3,3.0,RS,1,RS,N,NO_DATA,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,55.0
1604,15,WEB,1,F,1,1.0,PA,1,PA,Y,120,2,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,35.0
21757,20,,1,F,2,0.0,AM,1,AM,Y,118,1,,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,AM,N,NO_DATA,0.0,,2,1.0,47.0
20554,10,CARGA,1,F,1,0.0,AL,1,AL,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,62.0
40319,25,WEB,1,M,2,2.0,CE,1,CE,Y,107,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,34.0
23275,10,,1,M,2,1.0,MG,1,MG,N,NO_DATA,1,15.0,0,0.0,0,0,0,0,0,1,65000.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,74.0
3522,10,WEB,1,F,1,2.0,MS,1,MS,Y,75,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MS,Y,75,0.0,9.0,5,1.0,33.0
19743,15,WEB,1,F,6,0.0,MS,1,MS,Y,75,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MS,N,NO_DATA,0.0,,,1.0,21.0
42177,10,,1,M,1,0.0,CE,1,CE,Y,112,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,42.0
33939,25,WEB,1,F,1,0.0,SP,1,PR,Y,40,2,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PR,N,NO_DATA,0.0,10.0,2,1.0,22.0
20364,10,,1,M,2,3.0,NO_DATA,0,SP,Y,5,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,SP,Y,5,0.0,9.0,2,1.0,39.0
1615,15,WEB,1,M,2,3.0,SP,1,SP,Y,5,1,50.0,1,3000.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,70.0
22569,5,,1,M,2,0.0,RN,1,CE,Y,107,1,2.0,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,38.0
24797,1,WEB,1,F,2,1.0,RO,1,RO,Y,77,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,25.0
25093,1,WEB,1,M,1,2.0,RS,1,RS,Y,58,1,25.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,58,0.0,9.0,5,1.0,29.0
40257,5,,1,F,2,0.0,RS,1,RS,Y,58,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,66.0
27505,15,WEB,1,F,1,0.0,PR,1,SP,Y,5,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,,1.0,34.0
25754,5,CARGA,2,F,2,1.0,PB,1,PB,N,NO_DATA,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PB,Y,103,0.0,9.0,2,1.0,27.0
27195,10,WEB,1,F,2,0.0,BA,1,BA,Y,84,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,13.0,1,1.0,84.0
17799,10,WEB,1,F,1,0.0,SP,1,SP,Y,5,2,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,65.0
11865,25,,1,F,2,2.0,SP,1,SP,Y,5,1,3.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,SP,Y,5,0.0,9.0,2,1.0,32.0
723,10,WEB,1,F,2,1.0,BA,1,SP,Y,5,1,8.0,1,0.0,1,0,0,0,0,0,90000.0,0.0,Y,SP,Y,5,0.0,9.0,5,1.0,36.0
8112,10,WEB,1,M,2,0.0,MG,1,GO,Y,69,2,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,7.0,24.0
25052,25,WEB,1,F,2,0.0,SP,1,SP,Y,13,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,N,NO_DATA,0.0,,,2.0,46.0
42217,10,,1,F,4,0.0,GO,1,MG,Y,32,1,30.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,60.0
20768,25,,1,M,2,1.0,PR,1,SP,Y,5,1,7.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,31.0
22335,10,WEB,1,M,2,0.0,BA,1,BA,Y,84,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,BA,Y,84,0.0,9.0,2,1.0,31.0
23552,5,,1,M,2,0.0,ES,1,ES,Y,25,1,22.0,0,300.0,0,0,0,0,0,0,25000.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,67.0
48438,10,WEB,1,M,6,0.0,BA,1,BA,N,NO_DATA,1,40.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,,2.0,48.0
21453,10,WEB,1,M,2,2.0,AM,1,AM,Y,118,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,8.0,4,1.0,42.0
16308,25,WEB,1,F,1,0.0,CE,1,CE,Y,107,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,2.0,,1.0,35.0
29325,10,WEB,1,F,4,0.0,CE,1,CE,N,NO_DATA,1,36.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,1,1.0,65.0
4514,10,,1,M,2,0.0,MS,1,MS,Y,75,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,42.0
32775,15,WEB,2,F,1,0.0,BA,1,BA,Y,84,2,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,BA,N,NO_DATA,0.0,11.0,2,2.0,29.0
15696,5,WEB,1,F,2,0.0,CE,1,CE,N,NO_DATA,2,2.0,1,0.0,0,1,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,16.0,4,1.0,31.0
48812,10,,1,F,7,2.0,CE,1,CE,Y,112,2,1.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,DF,Y,112,0.0,9.0,2,1.0,40.0
24102,10,,1,F,2,0.0,PR,1,SP,Y,5,1,10.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,4,1.0,30.0
17568,10,,1,M,1,0.0,BA,1,DF,Y,66,1,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,DF,Y,66,0.0,9.0,2,1.0,56.0
3204,10,,1,F,2,0.0,BA,1,BA,Y,81,1,30.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,40.0
27871,25,,1,M,2,0.0,NO_DATA,1,RS,Y,54,1,18.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,RS,Y,54,0.0,11.0,2,1.0,42.0
34251,10,WEB,1,F,6,0.0,PB,1,PB,Y,103,1,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,2.0,23.0
6053,10,CARGA,1,M,2,0.0,AC,1,RS,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,64.0
33731,5,,1,M,2,0.0,SC,1,PR,Y,40,1,8.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PR,Y,40,0.0,9.0,2,1.0,37.0
33736,15,,1,M,2,2.0,SP,1,SP,Y,14,1,25.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,51.0
41785,10,WEB,1,M,2,0.0,DF,1,GO,Y,66,1,2.0,1,0.0,1,0,0,0,0,0,0.0,0.0,N,DF,N,NO_DATA,0.0,9.0,2,1.0,31.0
36380,5,WEB,1,M,1,0.0,RN,1,RN,Y,105,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,26.0
37052,15,,1,F,1,2.0,NO_DATA,0,RJ,Y,20,1,0.0,1,0.0,0,1,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,44.0
45285,10,WEB,1,F,4,0.0,SP,1,SP,Y,10,1,12.0,1,1978.62,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,53.0
